Timestamp,Motion_Status,Accelerometer_G,Step_Delta,Heart_Rate_BPM
2026-06-03 00:00:00,Sleeping,1.0049671415301122,0,57.58520709648645
2026-06-03 00:00:10,Sleeping,1.0064768853810069,0,62.569089569224076
2026-06-03 00:00:20,Sleeping,0.9976584662527667,0,57.297589129152456
2026-06-03 00:00:30,Sleeping,1.015792128155074,0,60.302304187458724
2026-06-03 00:00:40,Sleeping,0.9953052561406505,0,
2026-06-03 00:00:50,Sleeping,0.9953658230718754,0,56.60281073928923
2026-06-03 00:01:00,Sleeping,1.0024196227156603,0,52.260159266026605
2026-06-03 00:01:10,Sleeping,0.9827508216748697,0,56.31313741227708
2026-06-03 00:01:20,Sleeping,0.9898716887966558,0,58.942741997785824
2026-06-03 00:01:30,Sleeping,0.9909197592447879,0,53.76308889599412
2026-06-03 00:01:40,Sleeping,1.0146564876892155,0,57.32267109854039
2026-06-03 00:01:50,Sleeping,1.0006752820468792,0,53.72575544135963
2026-06-03 00:02:00,Sleeping,0.9945561727547482,0,58.332767769129596
2026-06-03 00:02:10,Sleeping,0.988490064225777,0,59.12709405503701
2026-06-03 00:02:20,Sleeping,0.9939936131008119,0,57.12491875062017
2026-06-03 00:02:30,Sleeping,0.993982933877706,0,63.55683455352681
2026-06-03 00:02:40,Sleeping,0.9998650277526206,0,54.826867213132296
2026-06-03 00:02:50,Sleeping,1.0082254491210318,0,54.33746905008693
2026-06-03 00:03:00,Sleeping,1.0020886359500476,0,52.120989628360675
2026-06-03 00:03:10,Sleeping,0.9867181395110157,0,58.59058370760737
2026-06-03 00:03:20,Sleeping,1.0073846657999541,0,58.51410484356991
2026-06-03 00:03:30,Sleeping,0.9988435171761176,0,
2026-06-03 00:03:40,Sleeping,0.9852147800963257,0,55.84046737481587
2026-06-03 00:03:50,Sleeping,0.9953936122904021,0,
2026-06-03 00:04:00,Sleeping,1.0034361828956846,0,52.7108795339118
2026-06-03 00:04:10,Sleeping,1.003240839693948,0,56.84475315875105
2026-06-03 00:04:20,Sleeping,0.9932307799969404,0,59.835028866522606
2026-06-03 00:04:30,Sleeping,1.0103099952249595,0,60.79384035734859
2026-06-03 00:04:40,Sleeping,0.9916078247677736,0,57.072362872446355
2026-06-03 00:04:50,Sleeping,1.0033126343140357,0,60.92663538136708
2026-06-03 00:05:00,Sleeping,0.9952082576215471,0,57.44302307000855
2026-06-03 00:05:10,Sleeping,0.9889366502599397,0,54.41138012775799
2026-06-03 00:05:20,Sleeping,1.008125258223942,0,
2026-06-03 00:05:30,Sleeping,0.9992798987841967,0,61.01059869367607
2026-06-03 00:05:40,Sleeping,1.0036163602504764,0,
2026-06-03 00:05:50,Sleeping,1.003613956055084,0,62.61410969939791
2026-06-03 00:06:00,Sleeping,0.9996417396089005,0,62.69393096744202
2026-06-03 00:06:10,Sleeping,0.9738025489591026,0,
2026-06-03 00:06:20,Sleeping,1.0008704706823817,0,57.1029779486024
2026-06-03 00:06:30,Sleeping,1.000917607765355,0,
2026-06-03 00:06:40,Sleeping,0.9978032811216249,0,59.07133771453524
2026-06-03 00:06:50,Sleeping,1.0147789404474152,0,56.44518934517906
2026-06-03 00:07:00,Sleeping,0.9919150639710681,0,56.49472886924639
2026-06-03 00:07:10,Sleeping,1.0091540211770207,0,58.98625332897905
2026-06-03 00:07:20,Sleeping,0.9947023979623296,0,
2026-06-03 00:07:30,Sleeping,1.0009707754934805,0,
2026-06-03 00:07:40,Sleeping,0.9929794690612265,0,57.01701356020669
2026-06-03 00:07:50,Sleeping,0.9960789184686785,0,
2026-06-03 00:08:00,Sleeping,1.0029612027706458,0,58.783165816539665
2026-06-03 00:08:10,Sleeping,1.0000511345664247,0,57.296238599874556
2026-06-03 00:08:20,Sleeping,0.9858462925794959,0,56.73806403170392
2026-06-03 00:08:30,Sleeping,0.9965728548347323,0,55.59316819233514
2026-06-03 00:08:40,Sleeping,0.99838714288334,0,
2026-06-03 00:08:50,Sleeping,1.0188618590121052,0,58.52373343849552
2026-06-03 00:09:00,Sleeping,1.0025755039072277,0,57.7766622527015
2026-06-03 00:09:10,Sleeping,0.9808122878470096,0,57.92045837365235
2026-06-03 00:09:20,Sleeping,1.0006023020994104,0,65.38972633745585
2026-06-03 00:09:30,Sleeping,0.9980763903521888,0,58.90464202700084
2026-06-03 00:09:40,Sleeping,0.9996528823029476,0,54.49396588714141
2026-06-03 00:09:50,Sleeping,1.01142822814515,0,60.25579909806032
2026-06-03 00:10:00,Sleeping,1.0079103194704304,0,55.27183763561578
2026-06-03 00:10:10,Sleeping,1.014027943109361,0,53.79444681162316
2026-06-03 00:10:20,Sleeping,1.0058685709380026,0,
2026-06-03 00:10:30,Sleeping,0.9900946367486931,0,56.30110681119169
2026-06-03 00:10:40,Sleeping,1.0009965136508765,0,56.489573037651404
2026-06-03 00:10:50,Sleeping,0.9844933656893387,0,58.205688924418084
2026-06-03 00:11:00,Sleeping,0.9893769628627389,0,59.420777291905544
2026-06-03 00:11:10,Sleeping,0.990805757657662,0,62.649803215052614
2026-06-03 00:11:20,Sleeping,0.9921674670766376,0,57.03381545138297
2026-06-03 00:11:30,Sleeping,1.0081351721736966,0,54.30740705069813
2026-06-03 00:11:40,Sleeping,1.0022745993460414,0,61.921428262847286
2026-06-03 00:11:50,Sleeping,0.9839251676543878,0,58.55390157559691
2026-06-03 00:12:00,Sleeping,1.0025988279424842,0,60.34546861533193
2026-06-03 00:12:10,Sleeping,0.9876304928912192,0,
2026-06-03 00:12:20,Sleeping,1.005219415656169,0,58.89095401969956
2026-06-03 00:12:30,Sleeping,1.0025049285034588,0,59.03934462849093
2026-06-03 00:12:40,Sleeping,0.9931997527842151,0,58.69676109148301
2026-06-03 00:12:50,Sleeping,1.0029307247329868,0,55.856945745920896
2026-06-03 00:13:00,Sleeping,1.0186577451114476,0,59.42149876273536
2026-06-03 00:13:10,Sleeping,0.9880869650279736,0,
2026-06-03 00:13:20,Sleeping,0.9902531832977268,0,60.36125381122736
2026-06-03 00:13:30,Sleeping,1.011585955790074,0,55.53795304494487
2026-06-03 00:13:40,Sleeping,1.0096337612924433,0,59.238342780809496
2026-06-03 00:13:50,Sleeping,1.0082206015999449,0,63.69037894796184
2026-06-03 00:14:00,Sleeping,0.9975461188399712,0,55.738791506927534
2026-06-03 00:14:10,Sleeping,0.9911048557037447,0,55.55256914510368
2026-06-03 00:14:20,Sleeping,0.9992289829058589,0,59.023455924449934
2026-06-03 00:14:30,Sleeping,1.0027669079933001,0,60.48154974710807
2026-06-03 00:14:40,Sleeping,1.0001300189187792,0,62.36060223147195
2026-06-03 00:14:50,Sleeping,0.9973534316676205,0,66.16050749976885
2026-06-03 00:15:00,Sleeping,1.0062566734776501,0,55.42852733075115
2026-06-03 00:15:10,Sleeping,0.9892910750193888,0,59.447417245729554
2026-06-03 00:15:20,Sleeping,0.9977653721467414,0,60.14200148227628
2026-06-03 00:15:30,Sleeping,1.0047323762457354,0,57.781513262029385
2026-06-03 00:15:40,Sleeping,0.9915320628193159,0,53.4554583259424
2026-06-03 00:15:50,Sleeping,0.9955348504793298,0,60.56919638297042
2026-06-03 00:16:00,Sleeping,1.002140937441302,0,54.262783663864035
2026-06-03 00:16:10,Sleeping,1.001731809258512,0,59.15595213918651
2026-06-03 00:16:20,Sleeping,0.9911614256379887,0,58.461175317836584
2026-06-03 00:16:30,Sleeping,1.00058208718446,0,54.57108910650813
2026-06-03 00:16:40,Sleeping,1.0035778736034828,0,
2026-06-03 00:16:50,Sleeping,1.0108305124317527,0,61.16140615610471
2026-06-03 00:17:00,Sleeping,0.9862233063204291,0,55.18652488025463
2026-06-03 00:17:10,Sleeping,1.0051503526720866,0,59.541357852736624
2026-06-03 00:17:20,Sleeping,1.0051504768630606,0,
2026-06-03 00:17:30,Sleeping,1.0057089051069317,0,61.4066969205418
2026-06-03 00:17:40,Sleeping,1.009540017634932,0,59.954173753917395
2026-06-03 00:17:50,Sleeping,0.9968473075535965,0,60.276907661479804
2026-06-03 00:18:00,Sleeping,0.9922717478546242,0,57.28954417977997
2026-06-03 00:18:10,Sleeping,0.995146364521709,0,58.245622418158966
2026-06-03 00:18:20,Sleeping,1.023146585666735,0,52.39820442222476
2026-06-03 00:18:30,Sleeping,1.0068626019037452,0,53.16185238643104
2026-06-03 00:18:40,Sleeping,0.9952806813421057,0,61.266851790902095
2026-06-03 00:18:50,Sleeping,1.0006428001909546,0,54.76676566621208
2026-06-03 00:19:00,Sleeping,0.9928469629074003,0,60.038793246804026
2026-06-03 00:19:10,Sleeping,0.9926963336828286,0,
2026-06-03 00:19:20,Sleeping,1.0004557183990381,0,56.04519895718255
2026-06-03 00:19:30,Sleeping,1.0214394408932532,0,59.90175706695403
2026-06-03 00:19:40,Sleeping,0.979748574133424,0,58.55936294430828
2026-06-03 00:19:50,Sleeping,0.9933821353523161,0,60.55730000438867
2026-06-03 00:20:00,Sleeping,0.992074792615673,0,57.655790675599306
2026-06-03 00:20:10,Sleeping,1.0050498727898045,0,60.59726558251037
2026-06-03 00:20:20,Sleeping,0.9879970359294422,0,56.996496292477154
2026-06-03 00:20:30,Sleeping,0.9952505468883904,0,56.04001230227887
2026-06-03 00:20:40,Sleeping,1.017654542402811,0,59.21494513288287
2026-06-03 00:20:50,Sleeping,0.9873911604566495,0,60.75358584116433
2026-06-03 00:21:00,Sleeping,1.0212215619701264,0,61.09739578165344
2026-06-03 00:21:10,Sleeping,0.9848063003404599,0,56.54729778140125
2026-06-03 00:21:20,Sleeping,1.0126691114918662,0,55.87699160314366
2026-06-03 00:21:30,Sleeping,1.0044381942814622,0,60.32390216028801
2026-06-03 00:21:40,Sleeping,0.9907306952842192,0,
2026-06-03 00:21:50,Sleeping,0.9675873265993092,0,54.92683707599713
2026-06-03 00:22:00,Sleeping,0.9974743184860684,0,54.256650454105454
2026-06-03 00:22:10,Sleeping,1.0163241130393164,0,53.7095758661181
2026-06-03 00:22:20,Sleeping,0.9955995551330301,0,58.39222173185827
2026-06-03 00:22:30,Sleeping,1.0144127328906611,0,
2026-06-03 00:22:40,Sleeping,1.0116316375215495,0,58.03069918305876
2026-06-03 00:22:50,Sleeping,0.9901849134895205,0,59.38631042278981
2026-06-03 00:23:00,Sleeping,1.0019905969557348,0,56.19934936852361
2026-06-03 00:23:10,Sleeping,1.0006980208499001,0,
2026-06-03 00:23:20,Sleeping,1.0011351734525125,0,59.98639202356314
2026-06-03 00:23:30,Sleeping,1.0158601681614534,0,54.28655350351945
2026-06-03 00:23:40,Sleeping,1.0213303337465627,0,52.143736601432494
2026-06-03 00:23:50,Sleeping,0.9984821490496442,0,59.76495161945373
2026-06-03 00:24:00,Sleeping,1.0028099186773503,0,
2026-06-03 00:24:10,Sleeping,0.9979187774964272,0,56.5209971960235
2026-06-03 00:24:20,Sleeping,0.9941063524305579,0,60.54880629106307
2026-06-03 00:24:30,Sleeping,1.0035701548596505,0,55.92127121421804
2026-06-03 00:24:40,Sleeping,1.0089959987543324,0,58.92189856262983
2026-06-03 00:24:50,Sleeping,1.0081286211883895,0,59.888886525770836
2026-06-03 00:25:00,Sleeping,0.9917100498907793,0,56.31945687940909
2026-06-03 00:25:10,Sleeping,1.0074729360512327,0,59.83111079630039
2026-06-03 00:25:20,Sleeping,0.9997909840603585,0,58.35198214992634
2026-06-03 00:25:30,Sleeping,1.0127766489578842,0,56.22528583349251
2026-06-03 00:25:40,Sleeping,1.0054709738117005,0,57.39342204269832
2026-06-03 00:25:50,Sleeping,0.9978231879677278,0,61.29633055596157
2026-06-03 00:26:00,Sleeping,1.0082541634898803,0,
2026-06-03 00:26:10,Sleeping,1.0130547880715433,0,58.06301152489828
2026-06-03 00:26:20,Sleeping,1.0068195297129496,0,57.06919973021963
2026-06-03 00:26:30,Sleeping,1.0032416635248844,0,57.60957083689695
2026-06-03 00:26:40,Sleeping,1.000969959649927,0,59.78547107631074
2026-06-03 00:26:50,Sleeping,0.9918177931676653,0,64.27716182705637
2026-06-03 00:27:00,Sleeping,0.989939826185003,0,
2026-06-03 00:27:10,Sleeping,1.0115811087350006,0,60.37498808188881
2026-06-03 00:27:20,Sleeping,1.0062411981705215,0,59.88503652779284
2026-06-03 00:27:30,Sleeping,0.9998775322715309,0,55.308236885542506
2026-06-03 00:27:40,Sleeping,1.0007580455819374,0,55.96851486546367
2026-06-03 00:27:50,Sleeping,1.0097511973341775,0,57.55882785549358
2026-06-03 00:28:00,Sleeping,0.9917450280320749,0,57.03584247504102
2026-06-03 00:28:10,Sleeping,1.0041293145427563,0,56.30882634158807
2026-06-03 00:28:20,Sleeping,0.9917777960443357,0,58.731061634475736
2026-06-03 00:28:30,Sleeping,1.0024496657110873,0,56.47917047388661
2026-06-03 00:28:40,Sleeping,0.9952896169438168,0,
2026-06-03 00:28:50,Sleeping,0.9855191565850268,0,53.77760867687034
2026-06-03 00:29:00,Sleeping,0.9928155577874757,0,57.35965854486446
2026-06-03 00:29:10,Sleeping,1.00310907565598,0,62.426068650848656
2026-06-03 00:29:20,Sleeping,1.0085765962320201,0,57.52018441010972
2026-06-03 00:29:30,Sleeping,0.9998098379209731,0,54.99241190608657
2026-06-03 00:29:40,Sleeping,0.9998148686400761,0,57.13402408323959
2026-06-03 00:29:50,Sleeping,1.003227185603381,0,55.51830716934303
2026-06-03 00:30:00,Sleeping,1.0051934651424117,0,62.59821673900773
2026-06-03 00:30:10,Sleeping,0.9989123985154315,0,59.20513516629683
2026-06-03 00:30:20,Sleeping,1.0069014399171112,0,56.79633858434249
2026-06-03 00:30:30,Sleeping,1.0022409248181041,0,58.03777720234538
2026-06-03 00:30:40,Sleeping,1.0009767609854883,0,55.6809706484336
2026-06-03 00:30:50,Sleeping,1.0002451017425895,0,59.49399487373635
2026-06-03 00:31:00,Sleeping,1.0145114360779504,0,60.87781247825562
2026-06-03 00:31:10,Sleeping,1.0215318245751155,0,55.69795731133585
2026-06-03 00:31:20,Sleeping,1.0087232063672067,0,58.55002601721505
2026-06-03 00:31:30,Sleeping,1.0218980293321767,0,55.57510514393454
2026-06-03 00:31:40,Sleeping,0.9916027815781923,0,
2026-06-03 00:31:50,Sleeping,0.9787610427569019,0,56.42273493495772
2026-06-03 00:32:00,Sleeping,0.992408673384463,0,58.451181359428624
2026-06-03 00:32:10,Sleeping,1.0034175597577717,0,63.62851251764766
